userid,canceled
8390a0b9a578bfeae707,FALSE
83b2191ac1e0c23bbb29,FALSE
83cefd1e,FALSE
83dc82f6c6a45981d6da,TRUE
83f81d7e17b93f98de15,TRUE
840b2ec420e7acac5f16,FALSE
84182e1f61800f50f9e2,TRUE
842bc94939060aeacc1f,FALSE
8452169d9b24df2a93b2,FALSE
8465039c,FALSE
846f6376408b48b12bfd,FALSE
84bda8ca78a479a651c8,FALSE
8504fd29,TRUE
85080a59f962f06e73c3,TRUE
85152f55,FALSE
8534f007524870fee367,TRUE
854445c0c8a91a83dbc2,FALSE
8572572b84fa57844203,TRUE
8575f4b80b596c735bc0,FALSE
857a14c1,FALSE
859a906c4e3ded282dfd,TRUE
859f9f1387ec28b52f11,TRUE
85b1bac094d8446a6f8d,FALSE
85ba2a4b77c8d09a1c0d,TRUE
85cb0f56ac79343c69d0,TRUE
85db80cbb9a44461720f,FALSE
85e12099,FALSE
85e34f9e7c7f9712067b,TRUE
85ee1e977c0a6c82a3c1,TRUE
860d0065,FALSE
86116b73,FALSE
8615dbfb1aad2b7ab565,FALSE
86374cf9,FALSE
864b504fbd5f84946876,TRUE
8684fa6429de3abb068f,FALSE
868ab94a3e71638a1bc9,TRUE
8692387c,FALSE
869ccb0f,TRUE
86b7c1ff,TRUE
86c23f04,TRUE
86d57d52179b78662caa,FALSE
86e0f7f7,TRUE
86f4d8d3bf0cb3d984ad,FALSE
87010723606ed18ce7d1,FALSE
87022352bd190b4e6920,FALSE
872ba9a0cfd9c72196f7,FALSE
874cbaed,FALSE
8756c6a0,FALSE
8775a78e,FALSE
877605e15d705a7eebe2,TRUE
8786506a,FALSE
878f0c58,FALSE
879c83158a811879c6ab,FALSE
87a175c360869705e206,FALSE
87baba43,FALSE
87d440ebfde18f1a5436,FALSE
87d56b912481c23ec239,TRUE
87e78f2a946cda74d1d2,TRUE
880f7639,FALSE
88124e2e,FALSE
881bd0df,FALSE
881d28db8fc199f7f7da,FALSE
88508a09345b829c6644,TRUE
885aa60687eb3d581ddb,FALSE
88892df286c315ec266e,TRUE
88a2cce43f07e0e71f6d,TRUE
88b0f98028191728aab6,TRUE
88b3362a,FALSE
88cca67e628c149cb43b,TRUE
88cccb,FALSE
890a2544a193d577c50c,TRUE
89864753,TRUE
898b5384,TRUE
89a7e0f5,FALSE
89a99f7acc8cb957bc19,TRUE
89ad6bb9f7c12699ec36,FALSE
89c47af73bf045034ce8,FALSE
89d7cdcb029f6fa31ac6,TRUE
89d89e8f,TRUE
89ddc3e43231a4d3ecac,FALSE
89ec52bba436c1460345,FALSE
89ed6010,FALSE
89eff07fe0ecab0994cb,FALSE
89fa0c62,FALSE
8a05d40475b09320befb,TRUE
8a20aa841c0e1203d98f,FALSE
8a5180cf,FALSE
8a55d1ed80634685fe18,TRUE
8a8554371cdcdb2eb320,FALSE
8a85bf916a0532fa8d55,FALSE
8aa16f416ca912ee9372,FALSE
8aa83c3db6cf19dccc1b,FALSE
8aaa8cf572e2c56570ab,TRUE
8ab4317,FALSE
8ad0c2c52f5004ffd219,TRUE
8ade717e920ed98aba8f,FALSE
8ae92e11,FALSE
8af412185ec77d282a8f,TRUE
8b085c70384a1e1b711c,FALSE
8b114c5020605026de24,TRUE
8b123c95,FALSE
8b183f3368744a8ec2f3,TRUE
8b263c1daac2f7665585,TRUE
8b42e4c,FALSE
8b6198f2,FALSE
8b65ba0b89d5e9b810cb,FALSE
8b7899f8acf2882ddccd,TRUE
8b79aa6e290e2bfd33cb,TRUE
8b9d5a72fbcd60ec41f6,FALSE
8ba5fb547ec872eb3c36,FALSE
8bab7c93,FALSE
8bdfeee4395a1bad6294,TRUE
8bf3bdb49fb3c08f3caf,FALSE
8c07f1dd110cc922150e,TRUE
8c0af94770c96103bb1a,FALSE
8c1c4a14214012541871,FALSE
8c39074d,FALSE
8c3ea831d98f62327585,TRUE
8c491211,TRUE
8c58be3f506aa1efaca0,TRUE
8c5a71f2,FALSE
8c67a9e86cddd256e7a0,TRUE
8ca199d7812fd53aa135,TRUE
8ca82447023509778dcf,FALSE
8cade4f8b22b5bc80d85,FALSE
8cbab9c0,TRUE
8cf35d6207e32a969ed2,FALSE
8d118b4898ae7d6aca19,FALSE
8d254a9e7180f3ff8eec,TRUE
8d27b352,FALSE
8d4b6afe,FALSE
8d59d96c43fe9d334914,TRUE
8d83815389580fbe4a3b,FALSE
8db09d86f1a5ad365375,TRUE
8dd1d6209425b344496f,TRUE
8dd5cfd9,FALSE
8dd62a3f5497819a102d,FALSE
8e0f0538e74f227369c8,FALSE
8e23ed01fcdb0fabd2eb,TRUE
8e40d836,FALSE
8e4474ee,TRUE
8e4f73e3247700f88eda,TRUE
8e543976d1b7b18b37a3,FALSE
8e69a72226926e74fe6e,TRUE
8e7e9367c488c80a6d93,FALSE
8e937bf,FALSE
8ea38628,FALSE
8eada99d,TRUE
8eae3a7088f55d926f67,TRUE
8ebdb432,TRUE
8ed0527373f21d8bf33c,FALSE
8f0f640405d59e2b7477,TRUE
8f1c5942,FALSE
8f24dddcc97c98be4515,FALSE
8f4b1a30,FALSE
8f58133b,TRUE
8f676da3583cbca63fa9,FALSE
8f774701,FALSE
8f8a4691c1d3fff5bc4b,FALSE
8fa04ba0,TRUE
8fc66c998036db3abb26,FALSE
8fcfb8f0,TRUE
8fe09c21,TRUE
8fed667123239b465764,FALSE
90074026edb03610ff69,FALSE
9007441e673b59abdb6f,FALSE
9025cad81f7f012920e5,TRUE
902e4da1,FALSE
90342d28,TRUE
904b5f0e,FALSE
905e01ad4e1594517d8a,FALSE
906bd725,FALSE
90815a0b,FALSE
90a80fae,FALSE
90baa130f5877a6184f3,TRUE
90bd69c,TRUE
90fe8c0a,FALSE
91134769b58e1e995528,TRUE
912765f5,FALSE
9135b71e,TRUE
913f4e91cd3646236ca9,TRUE
91663cd5,TRUE
918e698e,FALSE
91a128f,TRUE
91ae0265,TRUE
91b4abffeb6a87919194,FALSE
91c45fbb81a2994f5aea,FALSE
91ca4f198eef83a64bbb,FALSE
91ea430e,FALSE
91ee2d244fb9d1e9b624,FALSE
91ef7f6b683568923230,TRUE
9223a0ac1813bcbfa216,FALSE
922b2470a9551ea33c9d,FALSE
922cc5d8,FALSE
923200eccb469fc2c4a8,TRUE
92460443,TRUE
9247f0e61504f112ead4,FALSE
924f8b83,FALSE
9276a0297fb2014d729f,FALSE
92789e081fb3d7897cc6,FALSE
928c80e7cf6a40bfed1d,FALSE
92a1a831,FALSE
92c56db049c0ce5382ca,TRUE
92c6fcd21a207adc4d1d,FALSE
92eb1d3581ab93df8101,FALSE
92ee1049be1e6c3262ee,FALSE
92f0a06ff9eb79ff1a98,TRUE
92fc40cd,TRUE
9307cdbe,TRUE
9309903623df4327016c,TRUE
930d0d7b34aded62325e,TRUE
933b1e29a9af78438b03,FALSE
9346548c,FALSE
935bfe70,FALSE
9376818d,FALSE
93a172c01596e5106405,FALSE
93a4eb5a00a66cee1b46,FALSE
93c7e654040e71e675a2,FALSE
93c82a4ef3b224c488a3,TRUE
93d1499,FALSE
93ddd8ab00ea3825788e,TRUE
93e2712a23b13d96025a,TRUE
93efea0df5985b44dd7d,FALSE
94011c2,FALSE
940216550899ff2611f1,FALSE
9403d6d1a8baa86c2ba1,TRUE
940ca8ed856845627836,FALSE
94150debb03d4c229f42,FALSE
941f4349,FALSE
94341a508d987ccfbe95,FALSE
943fa5a7df240560a015,FALSE
9476f076,TRUE
9479b2cff1acc6ab41e2,FALSE
949381f45c4d171a91ae,TRUE
94aaf0c0,FALSE
94b7cf3c2ef95a2954c0,TRUE
94de85ecad4a7a4b46e6,TRUE
94e23053,FALSE
9500ff7c409c27e28c3e,FALSE
9502b60dabbfbe672f2a,FALSE
9512c6d608af8dbadac8,TRUE
951cd525,FALSE
951cdace3fcca6a7f597,FALSE
9524b2520b52c97ebfa8,FALSE
953bf6f8,FALSE
9547344d41f7699a07ea,TRUE
955e0041c4905197aa2d,TRUE
957c21a5a881eab1326f,FALSE
958645a8,FALSE
95bd16a0,FALSE
95c8ca64,TRUE
95e855608320f1e56ce1,FALSE
95fdbe9642dfd400221c,TRUE
961932ce,FALSE
963f7c21,FALSE
96477d9c,TRUE
9666b490,TRUE
9668ba9cd9781373d02a,TRUE
968c8855f3a044c022c5,TRUE
9696d491,FALSE
96ae3828,FALSE
96bc7e3f48b09ee7f155,TRUE
96bd5f6a,TRUE
96fa3af0492ad7397c46,TRUE
97109ead2377ef9c174d,FALSE
971212f9,TRUE
973b2eaac0f2e11f8e4a,TRUE
97407c0386c16b7c3fea,TRUE
97462a6d8e1489f47155,TRUE
974758f1,FALSE
974953c5e8ea7c1390da,FALSE
977e6f4cec849dce5e96,FALSE
9785051eed3d3b789003,TRUE
978a84638ea81b72cd02,FALSE
9790d2f6,FALSE
979d33deb181c8d766f0,TRUE
979f96f94b0870711223,FALSE
97a81a79a7535024f3e1,TRUE
97a9ca04231ca5ad1de6,TRUE
97be55bcdfc684a69826,FALSE
97c83f64,FALSE
97e618cd281cdd254111,TRUE
98015ada83e848200f90,FALSE
9813a258,TRUE
9827ae1f,FALSE
982cd7948c6014d9edd6,FALSE
9853fb747b86c7252c73,FALSE
987f7e4b4d9c833e9572,FALSE
98a3ac5f24a1adabf38b,FALSE
98beebfce66ca2c4acf4,TRUE
98c3e38a,FALSE
98c5d063cb0a645bd1b5,FALSE
98c65f9fc71846f3fd96,FALSE
98d9c602,FALSE
98ef13d,TRUE
99331fe7674e8617aa50,TRUE
993f8ce8,FALSE
994b6cc7,TRUE
995ce39e,FALSE
9969d1828fbd09f0e06d,FALSE
996b340323ef49872225,FALSE
99796f9f936afac30672,FALSE
998056fb77d9dbdc1a32,TRUE
99a4d1df7a8184a477ec,TRUE
99ad252d3d248b46bdeb,TRUE
99ae122a212e65ccca7d,TRUE
99d475c819cb5cafaa6d,FALSE
9a1d21cc,FALSE
9a2a8c89,TRUE
9a34ddd8,FALSE
9a36eab686d4191e2c6b,FALSE
9a3d88fe792e861bca06,TRUE
9a47ea1320d27c97ff9a,FALSE
9a6610d80e9a7798588f,TRUE
9a6e74fc2bb73adbc269,TRUE
9a84e988,FALSE
9a8d6b212ba15e3110da,FALSE
9aa1bb5646e7293ea2d8,FALSE
9acfee55,TRUE
9af97657,FALSE
9b0ee44e,TRUE
9b2724e626ce7ce9a9eb,FALSE
9b39d2870415c1853288,FALSE
9b6660e9,TRUE
9bb5c6d,FALSE
9bc5b1f3,FALSE
9bcd631c,FALSE
9bd804b6,FALSE
9bf96477423deabcda6b,FALSE
9c2d75c5,FALSE
9c3ecb7b6454509fa7b8,FALSE
9c432a1069e7b733857d,FALSE
9c4b1c6ecbb55ced87db,FALSE
9c5482dc,FALSE
9c6e15ce456d0801cb94,FALSE
9c7238a0,FALSE
9c72aba4,FALSE
9cabcdf1,FALSE
9ccb05896637013743ab,TRUE
9cdfe2a6,FALSE
9ce40ea1,TRUE
9ceed7f0,TRUE
9d00cc1dca92c97c7937,FALSE
9d010c1,TRUE
9d02293680cfd033f704,FALSE
9d057c4e2859831b7c1f,FALSE
9d16576,FALSE
9d3a085f,FALSE
9d3c281aee67038963c5,TRUE
9d3cdab2ab96010e1064,TRUE
9d5fb6243b0869f3acb3,FALSE
9d6871633c4cb8333116,FALSE
9d6894f731e893acc0fc,TRUE
9d7d6cc7,FALSE
9d8642f936b0e74cf398,TRUE
9d8c388c21147b86305b,FALSE
9da314da,TRUE
9dcb2e63,FALSE
9de9701c,FALSE
9df1ffa7b65db001fa55,TRUE
9e04746242d4ac872282,TRUE
9e088554200ecd2d93c0,FALSE
9e1debd6,FALSE
9e2431c51288d6377562,FALSE
9e476c18e8e7f8d801c9,TRUE
9e69a8232b3d8e65ab25,TRUE
9e7898eb,TRUE
9e8b0a91,FALSE
9eadf65a4df5221b1107,FALSE
9eb9da5d,TRUE
9eba02c8be1acb3510ba,FALSE
9ef3e5929a3f68218318,FALSE
9f0eaa38554d2c4ef5aa,FALSE
9f17227a77bd3fb960d6,FALSE
9f1a59c6c050014e45e3,FALSE
9f211883bf7fd2a52079,FALSE
9f2d9fa0,TRUE
9f5f6d71,FALSE
9f67fc10ca12a5eff2b4,TRUE
9f685eec094a1b3021c3,TRUE
9f6d8e2688cdcd9dbf5e,FALSE
9f72e02,FALSE
9f771f5865eef2f419cb,TRUE
9f7df041,FALSE
9f81673f342862a65cfd,FALSE
9f834e0fe2c5e992b948,FALSE
9f9de592262f484a188c,TRUE
9fad05039b8240329dc4,TRUE
9fba84c10d1afbf79005,TRUE
9fc1b4652c563260311a,FALSE
9fe22e50,TRUE
a02710f38e2d71960bef,TRUE
a02bf6af641f32de9829,FALSE
a0334aaa1031dfcabc50,TRUE
a051dcb6,TRUE
a05c4695c8b127994250,FALSE
a0830a06dd30066b1240,FALSE
a089f8d7f68214bbc3bb,FALSE
a0904c785cc96350a65a,FALSE
a093819,FALSE
a0acd22f28089e8db598,FALSE
a0b34ac4,TRUE
a0b7ec38,FALSE
a0c30be4ec47a6ff0d1b,TRUE
a0c6223bd492591ee4dc,FALSE
a0da9bc25082e3b17edc,FALSE
a0eca96e7a053a50851a,TRUE
a1101df65403116d8a88,FALSE
a1109867af342f900ac6,FALSE
a11b13fd,FALSE
a1279091c466eb9562c7,FALSE
a135ee83,FALSE
a14414fb,FALSE
a18c9f8115663e6fb6f0,FALSE
a194cb57,FALSE
a1af185993d23f46156e,TRUE
a1b08af9a97984143457,TRUE
a1feae3c,FALSE
a211d6e0cfff0ac85e85,TRUE
a215c8b93a2f47d82dc1,TRUE
a221f77ecac01b890911,FALSE
a229059d,FALSE
a24f6b195a440719ae9d,TRUE
a2534a515bb24648ed5e,TRUE
a27c70caf9632a875b54,FALSE
a2a24b955775fbce5be0,TRUE
a2ba5815f5eea79b7c88,TRUE
a2bb2b560d6d089bd0a7,TRUE
a2be05843daf130dd710,TRUE
a2f122da,FALSE
a2f1be5e20c0d59a156e,FALSE
a30390cf,TRUE
a32d0e217d44f32f208a,FALSE
a335e6804c99a5c0627d,TRUE
a33931775aa3d38d9d1b,TRUE
a39acff9597782dbb7d4,FALSE
a39cdd0af7d2425b3ab7,FALSE
a39f65d0,FALSE
a3cac72aeddc6209cbe1,FALSE
a3cee99c,FALSE
a3f0a5b5,FALSE
a3ff4ee5d27d1081c1ed,TRUE
a40e3f896248d55da4fd,TRUE
a42ffd28ce2675221228,TRUE
a4423896fc749ba80f22,FALSE
a44bb8b20f4ae7db3b40,FALSE
a4867d8b8b8d411b1b20,FALSE
a4926ca1,FALSE
a4c0cd9c3ee373681fad,FALSE
a4e2e3051490263ffee4,FALSE
a5008e3740d021ddeff5,FALSE
a50ad48eca2bc5cd0f77,FALSE
a50b87f7,FALSE
a5111d3f,FALSE
a51f7919f28a35c0a00e,FALSE
a5241f76,FALSE
a5251897,FALSE
a539a7d5447c1a2ff587,TRUE
a557650d,FALSE
a559d434ed9ccfc3d096,TRUE
a5699615eed7e4a888ab,FALSE
a569c10b,FALSE
a56bbabbe97b5af694a1,FALSE
a5b8fb22,TRUE
a5be1f98,FALSE
a5d3bc2d,FALSE
a5d8fdb6,TRUE
a5fe18d736ea25b52c24,FALSE
a61e17d0275b72774cf6,FALSE
a6281ff8,FALSE
a643c3c6e13378a6f352,FALSE
a660be3051439e858692,TRUE
a66f95fa,FALSE
a6720b3523848be11aa9,FALSE
a67828d0c011fde01001,TRUE
a69bbd47,FALSE
a6d9bcb0,FALSE
a6f77f579fcd52810f79,FALSE
a71e6f98,FALSE
a7384570,FALSE
a73a5df,FALSE
a7477035,FALSE
a76fa820,TRUE
a795076c,TRUE
a7b386844d0b20cf5a79,FALSE
a7d45c80ff1046159f3d,FALSE
a7e967fb5dd5f74cc3e6,TRUE
a802e6d1b0d7bad04d36,TRUE
a805a315b70800245375,FALSE
a827e05eae65c9d6cb83,TRUE
a82bdded53fd7abe27da,FALSE
a8421e33,TRUE
a86dae639a6319641865,TRUE
a86e7abf,FALSE
a8921d45,FALSE
a89d9af9,FALSE
a8a427c937234526c602,TRUE
a8c9ea26f9f36799f05b,FALSE
a8edf96c0cedae5ad3c7,FALSE
a91b11b,TRUE
a92156877ab495d250dd,TRUE
a9448bf2dbdec3fbdaa5,TRUE
a94e69151a2767a7355c,FALSE
a94f2fa0274ac937a260,TRUE
a96af0f90b66e8884db8,FALSE
a986c6ca6e37776846b7,TRUE
a99a99e98c0714f8c822,FALSE
a9a95420,FALSE
a9c05a8b,FALSE
a9ee9e5c,TRUE
a9f06f77,FALSE
aa0198203ec8764e6dfa,TRUE
aa093e096278ef59c0d5,FALSE
aa0a6af41ebd314adc3d,FALSE
aa18f6d4,TRUE
aa21755b84829c6ca450,FALSE
aa2f4945f8985095036a,FALSE
aa5b26a3,TRUE
aa81a7532a856b4750fd,FALSE
aa90d6480a21e11f95d0,TRUE
aaa5b099b86990b057b4,TRUE
aaa6c401,FALSE
aaad79e43ab27046978f,TRUE
aab4bcc98008d6879c6e,FALSE
aabd2d83,FALSE
aac1943f,FALSE
aacd2c0cc41497d3a6ab,FALSE
aade243e1b31613aefdd,TRUE
aae4d2f61ca0e47c1857,TRUE
aaefadfc7c0a3732764a,FALSE
aaf3ad6376f53dffe24a,FALSE
aafd9af771aa04b078ee,FALSE
aafdfb5221cc2a2a4662,TRUE
ab11b0769365dadd0c43,TRUE
ab219222b6ddc8517d2a,FALSE
ab223803,FALSE
ab299ab329fcdb147e96,FALSE
ab2e5ca6433804425203,TRUE
ab58fb34e4f85f6631e5,FALSE
ab59f271a9bb3d650637,FALSE
ab6d0894,FALSE
ab787f81,FALSE
ab7d3a3ca7a8d8a79aa8,FALSE
ab961c6429fa97564f50,TRUE
ab9e9ceaae93b35957c0,TRUE
aba2a1c3,FALSE
abeb5f2d,TRUE
abf0f7f75b2a142cf9bd,FALSE
ac003210,FALSE
ac0b57d3,FALSE
ac12f9936963901f617f,FALSE
ac3c19147da59cdb4097,TRUE
ac4d37f2,FALSE
ac7091c5,TRUE
ac74fd1339b8ca53a868,TRUE
ac7b63974bd7dcf8012d,TRUE
ac877e176a6fb6495caf,FALSE
ac8b617f,FALSE
ac909e82,FALSE
ac9771d49baf75564249,FALSE
acc11be9b84b2b01c2d4,FALSE
accc3414,FALSE
accdc62f,TRUE
acd7a012106845649909,FALSE
acdc7979f96d61a0391b,TRUE
acee2775986fdd62bc51,TRUE
ad089f22f2328e97441e,TRUE
ad1097cd,FALSE
ad3584c1,FALSE
ad805c6c,FALSE
ad96e5f8fbd89dfc3306,TRUE
ad97157de566b6c557c2,FALSE
ad9c069e5e23d53c31fd,FALSE
ad9e1f0a,FALSE
adb19ad9820c6712ea52,FALSE
adb35195bca27a4582c5,FALSE
adcbb4add97cc2e5c444,TRUE
adcd0aab,TRUE
add40f2ca2088c02b450,FALSE
addb7fdcd934366207ee,FALSE
ade28cdd,FALSE
ae10378c7ae8b2ada80e,FALSE
ae10fc59d68729ff3df6,TRUE
ae1752fa1e0c0278a81b,FALSE
ae218e0f7131ecad4e1e,FALSE
ae2762dbff3b959f57a5,TRUE
ae4c0733bfa99aa9bfd3,TRUE
ae698820d19a77273772,FALSE
ae81fe5552f2758b22c8,TRUE
ae8a2520d629d531376c,FALSE
ae92adbc6f010a88ff72,FALSE
aea77c8c215859891e53,TRUE
aeaf009cc38d948f5cee,FALSE
aeb51e53,FALSE
aec2d34612b1f0a5dda0,FALSE
aecc708b,TRUE
aeeb8e1b,FALSE
aef36d3b,FALSE
aefeca39721d05e1edba,FALSE
af09e2ba652b52ca12b1,TRUE
af2b18d3,FALSE
af336acef5ccd333b2b1,TRUE
af5734de,FALSE
af598fe5,FALSE
af5aa0f0db54a1e40ea2,FALSE
af7f542cd385a85af240,TRUE
af91458bbd2c0a48fe18,TRUE
af96825414ebe8118e48,FALSE
af991530b7363053f161,TRUE
afa8df53d59303d52531,TRUE
b04026adec5f06884c28,TRUE
b0403a63ad09fee56755,FALSE
b04fbf85fe39abc1f1a9,TRUE
b059629031d383b22d18,TRUE
b080565817feacd29162,FALSE
b08fc40,FALSE
b09e9e8,TRUE
b0aeedc3,TRUE
b0b872a2,TRUE
b0ba64f217f785f775c2,TRUE
b0c9b7bc766eb39ea95e,FALSE
b0ddb2389fe4d960a7d9,TRUE
b0f02086096f26800ad5,FALSE
b0f6e749,FALSE
b138d7ded9b136b5127b,FALSE
b13a0012216462b16a94,FALSE
b162aea5376b963b583d,TRUE
b1716f03f78d6962c195,TRUE
b180862f162424a74e8a,FALSE
b19519195d69c5ec58a6,FALSE
b19a682fa82bf2f1daaa,TRUE
b1dd048f,FALSE
b1e3865b,FALSE
b1edf7d9,TRUE
b1f73e73cfb5eb24d76a,FALSE
b1fad341a28517a7e92a,TRUE
b20dd75fc19b518e35e4,FALSE
b2166bdf22ca03ec79df,TRUE
b2236f4828d46f09a1f6,FALSE
b240eed5de9cc15ff90b,FALSE
b2455740992ed454bd91,FALSE
b253f0f13f4223c72894,FALSE
b26fe6e28e2d876d9053,TRUE
b27a30e,FALSE
b27c2551,FALSE
b28c542831c7657ab092,TRUE
b2a2d1e732a3f1bd7d75,FALSE
b2de44c33e3ec83e77f4,FALSE
b2df5357,FALSE
b2e6fd183865bc454173,TRUE
b2f561a5612bc49130bf,FALSE
b305376cf184581b3816,FALSE
b318f355,FALSE
b35288082b5885ea6cab,TRUE
b3543371ec40bb857e21,TRUE
b36335c4625e39051835,FALSE
b397fbc2,TRUE
b3c394035c5a63840ae0,TRUE
b3cbfa1a,FALSE
b3d8f3ea269f433d3736,TRUE
b401e9a38ec80838868f,FALSE
b406606285475ed04cb2,TRUE
b40921ee335b9948a548,TRUE
b43586e4,FALSE
b43a212c,TRUE
b44aaa106cadb3a096d2,FALSE
b45633627e24791b099a,TRUE
b4752d1f,FALSE
b48b3cc49103086c6257,TRUE
b4a99fc4,FALSE
b4ace807,FALSE
b4eb04e912ecd56b9b96,FALSE
b4ef6566,FALSE
b4f6614692aa9221fcdb,TRUE
b511bafc179196e0ebd1,FALSE
b51d3b96,FALSE
b5205108,FALSE
b52774a7,FALSE
b52c97830eda096bf454,FALSE
b5305ba2,FALSE
b534c347402103411a19,TRUE
b543162c,FALSE
b5453991,FALSE
b54650c3b2d0944fb958,FALSE
b55d2a49,FALSE
b55fd067,TRUE
b564f8cebba89eb66c1b,FALSE
b569e78c,FALSE
b570651cfdd6cd25d6a5,FALSE
b58dd89bb87cdb1b7558,TRUE
b5913f494ba1ccf05387,TRUE
b59babfbe15fd09e8e3c,FALSE
b5a7913a73e435178cd9,FALSE
b5b0bdfb8dfefd51af9c,FALSE
b5ec5bfb,FALSE
b5f2ae1d,TRUE
b609e5f44b9a29d6106c,FALSE
b610f471,FALSE
b61fcbd86c178a0bf009,FALSE
b621f21779858b3b80c9,FALSE
b65f7e0a2167fc6fba94,FALSE
b669e9f6,FALSE
b66a17d185b196dfa1c4,FALSE
b671af3281fd5c6e2b9c,FALSE
b690414,FALSE
b6ab7754a0f57ee8e0c7,FALSE
b6c60b1,FALSE
b6c8fbc3,FALSE
b6e42077,FALSE
b73ada5bfd9016e6150f,FALSE
b750c35306be7cca3181,TRUE
b759fcc5ce8703bf6eb0,TRUE
b75bc8a7cdd704ade9dd,TRUE
b75fa3e3,FALSE
b76890ed,FALSE
b76e33097194f6eaf6b9,FALSE
b7818d7245e8e1749355,FALSE
b79a3d79,FALSE
b79e7f6d,FALSE
b7a09e3d8070b616def8,TRUE
b7a70cd9f5ddadf34003,TRUE
b7bf7e51cc28cecb6dcc,FALSE
b7d5c134,FALSE
b80c8f17fb299c01114a,FALSE
b8102d4b60c2525ca435,FALSE
b81bdb667d8679f6e73b,TRUE
b82e0ede,TRUE
b830a7b3,FALSE
b835b8f33a9063daeec6,TRUE
b854000a34eacd374357,FALSE
b8568901119d2656ff2d,TRUE
b8623d19,TRUE
b86911718ee9504f427e,FALSE
b872060b,TRUE
b88fe469c34915cb35fb,FALSE
b89ee1d7,FALSE
b8d848999283d5f04ce5,TRUE
b8dc3080,FALSE
b8f0571956c329ab0883,TRUE
b8fadd06535876daf243,TRUE
b8fecb5d,FALSE
b92c402b75a0dc56d5ec,FALSE
b92ef382,FALSE
b943b45e3b05f72db5aa,FALSE
b96c7ba96fc2f61b722e,FALSE
b97cbf4a,TRUE
b98aab818eac3ff30d85,FALSE
b9d7aba7fc3f5d437cc1,TRUE
b9d9aae8,FALSE
b9e1d3914ce977520d4b,TRUE
b9e815f2,TRUE
b9ff756a,FALSE
ba05b99653724dcd1758,TRUE
ba0f27846d223653fe67,FALSE
ba29e9f789a569661617,FALSE
ba2ddca6659b9c809610,FALSE
ba3ec02d5cbabd882f8c,FALSE
ba48df6a14112738793e,TRUE
ba8c9cc009b239652f88,FALSE
bac659645f1f7d445443,TRUE
bacbb979ab6cd51107c4,FALSE
bb09a8b3158f71b0a50b,TRUE
bb0c6dd1b266553252f1,FALSE
bb3a7d7201b2420e1c6f,FALSE
bb59e65cd3801bff8753,TRUE
bb789f329449de82869c,FALSE
bb7c0761,FALSE
bb8090be04a5296693e7,TRUE
bb9f980a,FALSE
bba06357,FALSE
bba43412,TRUE
bbbe38a37e8093acd872,TRUE
bbd848c569b7fcf75c18,TRUE
bbe1e0197b7df3564b51,TRUE
bbe6007c,FALSE
bc0b2765f126f36e082d,FALSE
bc0fe3b4,FALSE
bc1f9a5475270dd939e4,TRUE
bc40548e90870a58cbe3,FALSE
bc59131d,FALSE
bc8aa5a97375afc285b8,FALSE
bc8d0cac4e909472860b,TRUE
bcb1c3dee3b29474b3ce,TRUE
bcb8f27a,FALSE
bcd60b739b7062e1fcb9,TRUE
bcf70d1ca19feff8cfb3,FALSE
bcffcbaddb95d89f68e5,FALSE
bd167f2b,TRUE
bd1c027cd55e46bac704,TRUE
bd24a80ad0cef163a998,FALSE
bd5076c6,TRUE
bd572939,FALSE
bd7a802bc1d3620fa3e8,TRUE
bd90a58233ba97f8c192,FALSE
bdb092c1c55eec3ad1b2,TRUE
bdb1eb0259e1993fef0a,TRUE
bdd4691e,FALSE
bdd8e27a,FALSE
bde33623,TRUE
bdf2473f3f9c1e0e87af,TRUE
bdfa5dc6,FALSE
be1568845e63d3cd5a71,TRUE
be4063bbbd5f5cbe249b,TRUE
be427011,FALSE
be4925eb,FALSE
be4db079,TRUE
be4dce9f110b0de7654f,TRUE
be5afc3e,FALSE
be9158d8c5942081dd03,TRUE
be9a823c24e6381a5675,TRUE
beac5104,TRUE
bee4e07c28d3d967a5bd,TRUE
bf2b6f4eb39d38da0db7,TRUE
bf31063ad8095b6408a5,FALSE
bf69aeb2,TRUE
bf749dd9ef47de019457,TRUE
bf7c1e5fddbb535955cf,TRUE
bf94894f,FALSE
bf9eced1,FALSE
bfb130e84e29b7d9b699,TRUE
bfdb7ba1c1f1b7df490f,TRUE
bfef83a3,FALSE
bffb9c62dfd2aa1a9f67,FALSE
c005e73bf44a33cd8de5,TRUE
c055bb86,FALSE
c05d5c27,FALSE
c0682fc4,TRUE
c089b484405498e67d4e,FALSE
c08ec7f6,FALSE
c0c0befa971333ba4b43,TRUE
c0d7b357756b54a76826,TRUE
c0dc26f8,FALSE
c0f104a8,TRUE
c11e7458,TRUE
c11f321cf7d89ff4a068,FALSE
c1315aa1,TRUE
c132df589acf04122703,FALSE
c14a8c2d,TRUE
c1692ff3,FALSE
c1707e1f,FALSE
c176933c2d398245cce1,TRUE
c1773f34,TRUE
c17943d2,FALSE
c17b5d8032e5aaf3c850,FALSE
c1830bab2a5f28a5f75b,TRUE
c18d2878,TRUE
c1cbd948e8dd1d02e7d3,FALSE
c1cee347bc5791e3fb5b,FALSE
c1d8a0a3,TRUE
c1e89c28e90dd70f6332,FALSE
c1fe5ef0be37bef9b714,TRUE
c205436840e0feb5014f,TRUE
